"Date","Price","Open","High","Low","Change %"
"02/01/1995","12.910","12.910","12.910","12.910","5.30%"
"01/01/1995","12.260","12.260","12.260","12.260","-1.13%"
"12/01/1994","12.400","12.400","12.400","12.400","3.51%"
"11/01/1994","11.980","11.980","11.980","11.980","-0.91%"
"10/01/1994","12.090","12.090","12.090","12.090","3.33%"
"09/01/1994","11.700","11.700","11.700","11.700","-2.01%"
"08/01/1994","11.940","11.940","11.940","11.940","10.15%"
"07/01/1994","10.840","10.840","10.840","10.840","3.73%"
"06/01/1994","10.450","10.450","10.450","10.450","7.84%"
"05/01/1994","9.690","9.690","9.690","9.690","7.19%"
"04/01/1994","9.040","9.040","9.040","9.040","1.46%"
"03/01/1994","8.910","8.910","8.910","8.910","-2.94%"
"02/01/1994","9.180","9.180","9.180","9.180","12.09%"
"01/01/1994","8.190","8.190","8.190","8.190","-6.72%"
"12/01/1993","8.780","8.780","8.780","8.780","-6.20%"
"11/01/1993","9.360","9.360","9.360","9.360","6.12%"
"10/01/1993","8.820","8.820","8.820","8.820","-0.56%"
"09/01/1993","8.870","8.870","8.870","8.870","-0.45%"
"08/01/1993","8.910","8.910","8.910","8.910","-14.24%"
"07/01/1993","10.390","10.390","10.390","10.390","-3.80%"
"06/01/1993","10.800","10.800","10.800","10.800","-10.30%"
"05/01/1993","12.040","12.040","12.040","12.040","-5.86%"
"04/01/1993","12.790","12.790","12.790","12.790","-5.12%"
"03/01/1993","13.480","13.480","13.480","13.480","4.17%"
"02/01/1993","12.940","12.940","12.940","12.940","-1.60%"
"01/01/1993","13.150","13.150","13.150","13.150","-3.87%"
"12/01/1992","13.680","13.680","13.680","13.680","-0.80%"
"11/01/1992","13.790","13.790","13.790","13.790","-1.29%"
"10/01/1992","13.970","13.970","13.970","13.970","-7.36%"
"09/01/1992","15.080","15.080","15.080","15.080","1.21%"
"08/01/1992","14.900","14.900","14.900","14.900","-0.93%"
"07/01/1992","15.040","15.040","15.040","15.040","9.06%"
"06/01/1992","13.790","13.790","13.790","13.790","6.49%"
"05/01/1992","12.950","12.950","12.950","12.950","0.62%"
"04/01/1992","12.870","12.870","12.870","12.870","0.00%"
"03/01/1992","12.870","12.870","12.870","12.870","-1.38%"
"11/01/1991","13.050","13.050","13.050","13.050","-4.19%"
"07/01/1991","13.620","13.620","13.620","13.620","1.72%"
"06/01/1991","13.390","13.390","13.390","13.390","5.02%"
"05/01/1991","12.750","12.750","12.750","12.750","-4.28%"
"04/01/1991","13.320","13.320","13.320","13.320","-2.63%"
"03/01/1991","13.680","13.680","13.680","13.680","0.68%"
"02/01/1991","13.587","13.587","13.587","13.587","-1.32%"
"01/01/1991","13.769","13.769","13.769","13.769","-0.66%"
"12/01/1990","13.860","13.860","13.860","13.860","0.12%"
"11/01/1990","13.844","13.844","13.844","13.844","5.80%"
"10/01/1990","13.085","13.085","13.085","13.085","1.35%"
"09/01/1990","12.911","12.911","12.911","12.911","-5.18%"
"08/01/1990","13.616","13.616","13.616","13.616","6.00%"
"07/01/1990","12.845","12.845","12.845","12.845","-1.17%"
"06/01/1990","12.997","12.997","12.997","12.997","-1.04%"
"05/01/1990","13.134","13.134","13.134","13.134","-4.24%"
"04/01/1990","13.716","13.716","13.716","13.716","-3.20%"
"03/01/1990","14.169","14.169","14.169","14.169","-0.46%"
"02/01/1990","14.235","14.235","14.235","14.235","-0.09%"
"01/01/1990","14.248","14.248","14.248","14.248","2.24%"
"12/01/1989","13.936","13.936","13.936","13.936","-1.45%"
"11/01/1989","14.141","14.141","14.141","14.141","0.31%"
"10/01/1989","14.098","14.098","14.098","14.098","1.86%"
"09/01/1989","13.841","13.841","13.841","13.841","-0.33%"
"08/01/1989","13.887","13.887","13.887","13.887","0.50%"
"07/01/1989","13.818","13.818","13.818","13.818","11.10%"
"06/01/1989","12.437","12.437","12.437","12.437","1.10%"
"05/01/1989","12.302","12.302","12.302","12.302","0.85%"
"04/01/1989","12.198","12.198","12.198","12.198","-0.13%"
"03/01/1989","12.214","12.214","12.214","12.214","0.28%"
"02/01/1989","12.180","12.180","12.180","12.180","2.50%"
"01/01/1989","11.883","11.883","11.883","11.883","1.80%"
"12/01/1988","11.673","11.673","11.673","11.673","0.98%"
"11/01/1988","11.560","11.560","11.560","11.560","232.37%"
