"Date","Price","Open","High","Low","Change %"
"07/01/1998","4.358","4.358","4.358","4.358","-1.02%"
"06/01/1998","4.403","4.403","4.403","4.403","-1.30%"
"05/01/1998","4.461","4.461","4.461","4.461","-4.11%"
"04/01/1998","4.652","4.652","4.652","4.652","2.67%"
"03/01/1998","4.531","4.531","4.531","4.531","0.67%"
"02/01/1998","4.501","4.501","4.501","4.501","-1.72%"
"01/01/1998","4.580","4.580","4.580","4.580","-6.13%"
"12/01/1997","4.879","4.879","4.879","4.879","-3.06%"
"11/01/1997","5.033","5.033","5.033","5.033","0.14%"
"10/01/1997","5.026","5.026","5.026","5.026","3.84%"
"09/01/1997","4.840","4.840","4.840","4.840","-1.67%"
"08/01/1997","4.922","4.922","4.922","4.922","9.48%"
"07/01/1997","4.496","4.496","4.496","4.496","-0.29%"
"06/01/1997","4.509","4.509","4.509","4.509","-4.75%"
"05/01/1997","4.734","4.734","4.734","4.734","3.98%"
"04/01/1997","4.553","4.553","4.553","4.553","-3.50%"
"03/01/1997","4.718","4.718","4.718","4.718","5.41%"
"02/01/1997","4.476","4.476","4.476","4.476","2.10%"
"01/01/1997","4.384","4.384","4.384","4.384","-2.58%"
"12/01/1996","4.500","4.500","4.500","4.500","0.83%"
"11/01/1996","4.463","4.463","4.463","4.463","-5.72%"
"10/01/1996","4.734","4.734","4.734","4.734","-7.10%"
"09/01/1996","5.096","5.096","5.096","5.096","-1.20%"
"08/01/1996","5.158","5.158","5.158","5.158","-1.96%"
"07/01/1996","5.261","5.261","5.261","5.261","-2.74%"
"06/01/1996","5.409","5.409","5.409","5.409","3.76%"
"05/01/1996","5.213","5.213","5.213","5.213","3.35%"
"04/01/1996","5.044","5.044","5.044","5.044","-2.72%"
"03/01/1996","5.185","5.185","5.185","5.185","-0.02%"
"02/01/1996","5.186","5.186","5.186","5.186","11.38%"
"01/01/1996","4.656","4.656","4.656","4.656","-2.78%"
"12/01/1995","4.789","4.789","4.789","4.789","-1.93%"
"11/01/1995","4.883","4.883","4.883","4.883","-7.89%"
"10/01/1995","5.301","5.301","5.301","5.301","-3.41%"
"09/01/1995","5.488","5.488","5.488","5.488","-3.36%"
"08/01/1995","5.679","5.679","5.679","5.679","-3.35%"
"07/01/1995","5.876","5.876","5.876","5.876","-3.07%"
"06/01/1995","6.062","6.062","6.062","6.062","6.91%"
"05/01/1995","5.670","5.670","5.670","5.670","-8.86%"
"04/01/1995","6.221","6.221","6.221","6.221","-2.06%"
"03/01/1995","6.352","6.352","6.352","6.352","-7.55%"
"02/01/1995","6.871","6.871","6.871","6.871","-2.37%"
"01/01/1995","7.038","7.038","7.038","7.038","-3.58%"
"12/01/1994","7.299","7.299","7.299","7.299","5.28%"
"11/01/1994","6.933","6.933","6.933","6.933","-2.71%"
"10/01/1994","7.126","7.126","7.126","7.126","0.28%"
"09/01/1994","7.106","7.106","7.106","7.106","6.95%"
"08/01/1994","6.644","6.644","6.644","6.644","4.98%"
"07/01/1994","6.329","6.329","6.329","6.329","-2.00%"
"06/01/1994","6.458","6.458","6.458","6.458","3.61%"
"05/01/1994","6.233","6.233","6.233","6.233","8.21%"
"04/01/1994","5.760","5.760","5.760","5.760","2.84%"
"03/01/1994","5.601","5.601","5.601","5.601","0.88%"
"02/01/1994","5.552","5.552","5.552","5.552","9.23%"
"01/01/1994","5.083","5.083","5.083","5.083","1.68%"
"12/01/1993","4.999","4.999","4.999","4.999","-3.75%"
"11/01/1993","5.194","5.194","5.194","5.194","-2.41%"
"10/01/1993","5.322","5.322","5.322","5.322","-6.52%"
"09/01/1993","5.693","5.693","5.693","5.693","-1.66%"
"08/01/1993","5.789","5.789","5.789","5.789","-3.74%"
"07/01/1993","6.014","6.014","6.014","6.014","-2.75%"
"06/01/1993","6.184","6.184","6.184","6.184","-2.55%"
"05/01/1993","6.346","6.346","6.346","6.346","1.16%"
"04/01/1993","6.273","6.273","6.273","6.273","0.95%"
"03/01/1993","6.214","6.214","6.214","6.214","-0.96%"
"02/01/1993","6.274","6.274","6.274","6.274","-7.52%"
"01/01/1993","6.784","6.784","6.784","6.784","-2.09%"
"12/01/1992","6.929","6.929","6.929","6.929","-2.46%"
"11/01/1992","7.104","7.104","7.104","7.104","-1.63%"
"10/01/1992","7.222","7.222","7.222","7.222","-5.71%"
"09/01/1992","7.659","7.659","7.659","7.659","-8.40%"
"08/01/1992","8.361","8.361","8.361","8.361","-1.55%"
"07/01/1992","8.493","8.493","8.493","8.493","1.17%"
"06/01/1992","8.395","8.395","8.395","8.395","1.76%"
"05/01/1992","8.250","8.250","8.250","8.250","-1.28%"
"04/01/1992","8.357","8.357","8.357","8.357","1.05%"
"03/01/1992","8.270","8.270","8.270","8.270","1.46%"
"02/01/1992","8.151","8.151","8.151","8.151","-0.46%"
"01/01/1992","8.189","8.189","8.189","8.189","-4.33%"
"12/01/1991","8.560","8.560","8.560","8.560","-2.71%"
