"Date","Price","Open","High","Low","Change %"
"06/01/2003","3.000","3.000","3.000","3.000","1.83%"
"05/01/2003","2.946","2.946","2.946","2.946","-4.51%"
"04/01/2003","3.085","3.085","3.085","3.085","-0.39%"
"03/01/2003","3.097","3.097","3.097","3.097","5.34%"
"02/01/2003","2.940","2.940","2.940","2.940","-9.29%"
"01/01/2003","3.241","3.241","3.241","3.241","-4.54%"
"12/01/2002","3.395","3.395","3.395","3.395","-11.10%"
"11/01/2002","3.819","3.819","3.819","3.819","0.21%"
"10/01/2002","3.811","3.811","3.811","3.811","3.28%"
"09/01/2002","3.690","3.690","3.690","3.690","-10.46%"
"08/01/2002","4.121","4.121","4.121","4.121","-5.44%"
"07/01/2002","4.358","4.358","4.358","4.358","-5.71%"
"06/01/2002","4.622","4.622","4.622","4.622","-6.10%"
"05/01/2002","4.922","4.922","4.922","4.922","1.38%"
"04/01/2002","4.855","4.855","4.855","4.855","-4.26%"
"03/01/2002","5.071","5.071","5.071","5.071","7.37%"
"02/01/2002","4.723","4.723","4.723","4.723","-0.46%"
"01/01/2002","4.745","4.745","4.745","4.745","5.92%"
"12/01/2001","4.480","4.480","4.480","4.480","7.74%"
"11/01/2001","4.158","4.158","4.158","4.158","6.67%"
"10/01/2001","3.898","3.898","3.898","3.898","-9.29%"
"09/01/2001","4.297","4.297","4.297","4.297","-3.22%"
"08/01/2001","4.440","4.440","4.440","4.440","-3.23%"
"07/01/2001","4.588","4.588","4.588","4.588","-4.48%"
"06/01/2001","4.803","4.803","4.803","4.803","-2.24%"
"05/01/2001","4.913","4.913","4.913","4.913","-0.97%"
"04/01/2001","4.961","4.961","4.961","4.961","9.30%"
"03/01/2001","4.539","4.539","4.539","4.539","-2.66%"
"02/01/2001","4.663","4.663","4.663","4.663","-0.55%"
"01/01/2001","4.689","4.689","4.689","4.689","-0.93%"
"12/01/2000","4.733","4.733","4.733","4.733","-6.37%"
"11/01/2000","5.055","5.055","5.055","5.055","-5.43%"
"10/01/2000","5.345","5.345","5.345","5.345","-0.19%"
"09/01/2000","5.355","5.355","5.355","5.355","-2.58%"
"08/01/2000","5.497","5.497","5.497","5.497","2.17%"
"07/01/2000","5.380","5.380","5.380","5.380","0.50%"
"06/01/2000","5.353","5.353","5.353","5.353","0.54%"
"05/01/2000","5.324","5.324","5.324","5.324","-0.30%"
"04/01/2000","5.340","5.340","5.340","5.340","9.43%"
"03/01/2000","4.880","4.880","4.880","4.880","-5.24%"
"02/01/2000","5.150","5.150","5.150","5.150","-0.39%"
"01/01/2000","5.170","5.170","5.170","5.170","4.44%"
"12/01/1999","4.950","4.950","4.950","4.950","3.34%"
"11/01/1999","4.790","4.790","4.790","4.790","0.21%"
"10/01/1999","4.780","4.780","4.780","4.780","4.37%"
"09/01/1999","4.580","4.580","4.580","4.580","2.23%"
"08/01/1999","4.480","4.480","4.480","4.480","2.99%"
"07/01/1999","4.350","4.350","4.350","4.350","8.21%"
"06/01/1999","4.020","4.020","4.020","4.020","14.99%"
"05/01/1999","3.496","3.496","3.496","3.496","4.73%"
"04/01/1999","3.338","3.338","3.338","3.338","-5.44%"
"03/01/1999","3.530","3.530","3.530","3.530","-3.55%"
"02/01/1999","3.660","3.660","3.660","3.660","8.61%"
"01/01/1999","3.370","3.370","3.370","3.370","-5.34%"
"12/01/1998","3.560","3.560","3.560","3.560","-6.56%"
"11/01/1998","3.810","3.810","3.810","3.810","-4.75%"
"10/01/1998","4.000","4.000","4.000","4.000","3.63%"
"09/01/1998","3.860","3.860","3.860","3.860","-10.23%"
"08/01/1998","4.300","4.300","4.300","4.300","-4.87%"
"07/01/1998","4.520","4.520","4.520","4.520","-2.38%"
"06/01/1998","4.630","4.630","4.630","4.630","-1.28%"
"05/01/1998","4.690","4.690","4.690","4.690","1.96%"
"04/01/1998","4.600","4.600","4.600","4.600","3.37%"
"03/01/1998","4.450","4.450","4.450","4.450","0.45%"
"02/01/1998","4.430","4.430","4.430","4.430","-2.42%"
"01/01/1998","4.540","4.540","4.540","4.540","-6.97%"
"12/01/1997","4.880","4.880","4.880","4.880","-3.75%"
"11/01/1997","5.070","5.070","5.070","5.070","-2.87%"
"10/01/1997","5.220","5.220","5.220","5.220","5.24%"
"09/01/1997","4.960","4.960","4.960","4.960","-1.00%"
"08/01/1997","5.010","5.010","5.010","5.010","5.03%"
"07/01/1997","4.770","4.770","4.770","4.770","-1.45%"
"06/01/1997","4.840","4.840","4.840","4.840","-3.97%"
"05/01/1997","5.040","5.040","5.040","5.040","1.00%"
"04/01/1997","4.990","4.990","4.990","4.990","-2.54%"
"03/01/1997","5.120","5.120","5.120","5.120","12.53%"
"02/01/1997","4.550","4.550","4.550","4.550","-2.57%"
"01/01/1997","4.670","4.670","4.670","4.670","-3.51%"
"12/01/1996","4.840","4.840","4.840","4.840","-1.22%"
"11/01/1996","4.900","4.900","4.900","4.900","-6.31%"
"10/01/1996","5.230","5.230","5.230","5.230","-1.51%"
"09/01/1996","5.310","5.310","5.310","5.310","-9.39%"
"08/01/1996","5.860","5.860","5.860","5.860","-4.25%"
"07/01/1996","6.120","6.120","6.120","6.120","-0.81%"
"06/01/1996","6.170","6.170","6.170","6.170","-2.22%"
"05/01/1996","6.310","6.310","6.310","6.310","-2.32%"
"04/01/1996","6.460","6.460","6.460","6.460","-3.44%"
"03/01/1996","6.690","6.690","6.690","6.690","-6.17%"
"02/01/1996","7.130","7.130","7.130","7.130","-21.73%"
"03/01/1995","9.110","9.110","9.110","9.110","0.00%"
"02/01/1995","9.110","9.110","9.110","9.110","-4.29%"
"01/01/1995","9.518","9.518","9.518","9.518","0.39%"
"12/01/1994","9.481","9.481","9.481","9.481","-0.94%"
"11/01/1994","9.571","9.571","9.571","9.571","2.00%"
"10/01/1994","9.383","9.383","9.383","9.383","-3.40%"
"09/01/1994","9.713","9.713","9.713","9.713","-2.10%"
"08/01/1994","9.921","9.921","9.921","9.921","6.86%"
"07/01/1994","9.284","9.284","9.284","9.284","3.21%"
"06/01/1994","8.995","8.995","8.995","8.995","7.39%"
"05/01/1994","8.376","8.376","8.376","8.376","222.09%"
